customerID,Contract,tenure,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnRiskScore,RiskTier
7825-GKXMW,Month-to-month,1,45.8,45.8,DSL,Electronic check,No,No,Yes,0.7029048636864738,High
3587-PMCOY,One year,10,98.9,1064.95,Fiber optic,Electronic check,No,Yes,No,0.7026302670352131,High
4581-LNWUM,Month-to-month,13,49.15,649.4,DSL,Electronic check,No,No,No,0.7025131158361885,High
8180-AKMJV,Month-to-month,1,44.55,44.55,DSL,Credit card (automatic),No,No,No,0.702248038045882,High
6595-COKXZ,Month-to-month,1,44.45,44.45,DSL,Mailed check,No,No,Yes,0.7021558715016812,High
6180-YBIQI,Month-to-month,5,24.3,100.2,DSL,Mailed check,No,No,No,0.7019628339143421,High
8456-QDAVC,Month-to-month,19,78.7,1495.1,Fiber optic,Bank transfer (automatic),No,No,No,0.7016733523613898,High
0682-USIXD,Month-to-month,21,86.05,1818.9,Fiber optic,Electronic check,Yes,No,No,0.7015757128489479,High
2507-QZPQS,Month-to-month,15,95.7,1451.1,Fiber optic,Electronic check,Yes,No,No,0.7011913022584795,High
9626-WEQRM,Month-to-month,4,29.15,110.05,DSL,Mailed check,No,Yes,No,0.7011831521885703,High
6581-NQCBA,Month-to-month,16,49.95,810.2,DSL,Electronic check,Yes,No,Yes,0.7011644070234886,High
5922-ABDVO,Month-to-month,19,89.65,1761.05,Fiber optic,Mailed check,No,No,Yes,0.7011340418376866,High
4238-JSSWH,Month-to-month,35,102.05,3452.55,Fiber optic,Bank transfer (automatic),No,No,No,0.7008271546961957,High
4658-HCOHW,Month-to-month,21,102.8,2110.15,Fiber optic,Electronic check,Yes,No,Yes,0.7007969297257883,High
3352-ALMCK,Month-to-month,40,102.65,4108.15,Fiber optic,Mailed check,No,No,No,0.700786129273684,High
4847-QNOKA,Month-to-month,1,44.9,44.9,DSL,Bank transfer (automatic),No,No,Yes,0.7007370593475537,High
4840-ORQXB,Month-to-month,56,104.75,5841.35,Fiber optic,Electronic check,No,No,No,0.7007025027790291,High
6467-CHFZW,Month-to-month,47,99.35,4749.15,Fiber optic,Electronic check,No,No,Yes,0.7007010630111075,High
7892-QVYKW,Month-to-month,23,85.6,1868.4,Fiber optic,Electronic check,No,No,No,0.7006605228176896,High
2694-CIUMO,Month-to-month,12,79.55,958.25,Fiber optic,Credit card (automatic),Yes,No,No,0.7005906269079697,High
9053-EJUNL,Month-to-month,41,89.2,3645.75,Fiber optic,Electronic check,No,No,No,0.7005283889037337,High
8849-AYPTR,Month-to-month,33,91.25,2964.05,Fiber optic,Electronic check,No,No,No,0.7005081109093552,High
2720-FVBQP,Month-to-month,6,48.95,273.25,DSL,Credit card (automatic),No,No,No,0.7002443703106558,High
2344-JMOGN,Month-to-month,9,94.85,890.6,Fiber optic,Mailed check,Yes,No,Yes,0.7002096340311565,High
5365-LLFYV,Month-to-month,2,45.85,105.6,DSL,Mailed check,No,No,No,0.699919795316923,High
5673-TIYIB,Month-to-month,2,40.4,77.15,DSL,Credit card (automatic),Yes,No,Yes,0.6996899066201928,High
8280-MQRQN,Month-to-month,1,50.45,50.45,DSL,Mailed check,No,No,Yes,0.6994607871037721,High
7065-YUNRY,Month-to-month,1,45.3,45.3,DSL,Mailed check,No,No,Yes,0.6994479349011804,High
9625-QSTYE,Month-to-month,13,81.15,952.3,Fiber optic,Electronic check,No,No,Yes,0.6993874713704381,High
4959-JOSRX,Month-to-month,2,44.6,80.55,DSL,Credit card (automatic),No,No,Yes,0.6993501794450314,High
3799-ISUZQ,Month-to-month,7,69.95,529.5,Fiber optic,Bank transfer (automatic),No,No,Yes,0.6992072953496938,High
3088-LHEFH,Month-to-month,11,79.0,929.3,Fiber optic,Bank transfer (automatic),No,Yes,No,0.6992001675007882,High
2275-RBYQS,Month-to-month,1,45.4,45.4,DSL,Mailed check,No,No,No,0.6991284323286387,High
5692-FPTAH,Month-to-month,1,45.4,45.4,DSL,Mailed check,No,No,Yes,0.6991284323286387,High
5222-IMUKT,Month-to-month,32,91.05,2871.5,Fiber optic,Electronic check,No,No,No,0.6989750546191308,High
7481-ATQQS,Month-to-month,49,90.85,4515.85,Fiber optic,Credit card (automatic),No,No,Yes,0.6989653975275313,High
6704-UTUKK,Month-to-month,29,45.9,1332.4,DSL,Electronic check,No,No,No,0.6989630472873132,High
4918-QLLIW,Month-to-month,3,53.4,188.7,DSL,Credit card (automatic),No,No,Yes,0.6987585601940496,High
9261-WDCAF,Month-to-month,3,54.65,189.1,DSL,Mailed check,No,No,No,0.6982540680465599,High
1728-BQDMA,Month-to-month,2,44.45,82.7,DSL,Electronic check,No,No,No,0.6982136863132163,High
5950-AAAGJ,Month-to-month,18,84.3,1537.9,Fiber optic,Bank transfer (automatic),No,No,No,0.6982087751871674,High
3167-SNQPL,Month-to-month,38,101.15,3741.85,Fiber optic,Electronic check,No,No,No,0.6981921014353316,High
6481-ESCNL,Month-to-month,29,100.55,2878.75,Fiber optic,Bank transfer (automatic),No,No,No,0.6979972959487476,High
1335-NTIUC,Month-to-month,9,24.95,190.25,DSL,Electronic check,No,No,No,0.6977596289622061,High
9944-AEXBM,Month-to-month,32,85.65,2664.3,Fiber optic,Bank transfer (automatic),No,No,No,0.6977353272151131,High
4947-DSMXK,Month-to-month,34,97.7,3410.0,Fiber optic,Bank transfer (automatic),No,No,No,0.6972551009878897,High
3174-RKMOW,Month-to-month,35,109.95,3782.4,Fiber optic,Electronic check,Yes,No,No,0.6972008797637397,High
8378-LKJAF,Month-to-month,38,101.15,3956.7,Fiber optic,Credit card (automatic),No,No,No,0.6971036559348432,High
4727-MCYZG,Month-to-month,1,55.55,55.55,DSL,Mailed check,No,No,No,0.6969705436793682,High
6633-MPWBS,Month-to-month,5,49.2,216.9,DSL,Electronic check,Yes,No,Yes,0.6965746399652556,High
5047-LHVLY,Month-to-month,1,50.15,50.15,DSL,Mailed check,No,No,Yes,0.6964737208517551,High
3082-VQXNH,Month-to-month,3,29.8,94.4,DSL,Credit card (automatic),No,No,No,0.6962840298229989,High
9505-SQFSW,Month-to-month,3,40.3,92.5,DSL,Mailed check,No,No,No,0.6958029447283487,High
2103-ZRXFN,Month-to-month,1,50.75,50.75,DSL,Mailed check,No,No,No,0.6958001603258954,High
8914-RBTSB,Month-to-month,31,93.8,3019.5,Fiber optic,Electronic check,No,No,Yes,0.6954519186846423,High
3096-IZETN,Month-to-month,12,78.1,947.3,Fiber optic,Bank transfer (automatic),No,No,Yes,0.695176595249988,High
4537-DKTAL,Month-to-month,2,45.55,84.4,DSL,Electronic check,No,No,No,0.6944032170581179,High
7841-TZDMQ,Month-to-month,2,46.0,84.5,DSL,Credit card (automatic),No,No,Yes,0.6944026270216646,High
0504-HHAPI,Month-to-month,27,88.3,2467.75,Fiber optic,Credit card (automatic),No,No,Yes,0.6943514603471074,High
9508-ILZDG,Month-to-month,34,96.35,3190.25,Fiber optic,Electronic check,Yes,No,No,0.6943421036307885,High
3144-AUDBS,Month-to-month,6,49.15,270.8,DSL,Electronic check,Yes,No,Yes,0.6943132244292565,High
1482-OXZSY,Month-to-month,30,100.4,2936.25,Fiber optic,Bank transfer (automatic),No,Yes,No,0.6942285013486025,High
2232-DMLXU,Month-to-month,1,55.2,55.2,DSL,Mailed check,No,No,Yes,0.6940245004554735,High
1469-LBJQJ,Month-to-month,66,105.2,6936.85,Fiber optic,Electronic check,No,No,No,0.6937959928386029,High
5968-VXZLG,Month-to-month,2,46.6,87.9,DSL,Bank transfer (automatic),No,No,No,0.6933083178572557,High
2322-VCZHZ,Month-to-month,23,90.0,2024.1,Fiber optic,Electronic check,No,Yes,No,0.6931664602735649,High
9283-LZQOH,Month-to-month,13,74.4,896.75,Fiber optic,Credit card (automatic),No,No,Yes,0.6931528003766907,High
0531-ZZJWQ,Month-to-month,55,74.0,4052.4,Fiber optic,Electronic check,No,No,No,0.6931456260185825,High
2038-LLMLM,Month-to-month,48,103.85,4946.05,Fiber optic,Electronic check,Yes,No,No,0.6930784518587657,High
5173-WXOQV,Month-to-month,2,64.2,143.65,DSL,Mailed check,Yes,No,No,0.6925169621155056,High
7018-WBJNK,Month-to-month,13,78.3,1033.95,Fiber optic,Credit card (automatic),No,No,No,0.692369008222857,High
3096-JRDSO,Month-to-month,27,104.3,2867.75,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,0.6922122116585123,High
7048-GXDAY,Month-to-month,39,106.4,4040.65,Fiber optic,Electronic check,No,Yes,No,0.692205369782751,High
4013-TLDHQ,Month-to-month,19,78.25,1490.95,Fiber optic,Electronic check,No,No,Yes,0.6920642875006227,High
5650-YLIBA,Month-to-month,31,81.15,2640.55,Fiber optic,Electronic check,No,No,No,0.6919920041795891,High
0869-PAPRP,Month-to-month,26,85.7,2067.0,Fiber optic,Credit card (automatic),No,No,No,0.6915551052227622,High
0376-OIWME,Month-to-month,36,93.6,3366.05,Fiber optic,Electronic check,No,Yes,No,0.6915220776007058,High
0374-IOEGQ,Month-to-month,3,44.6,122.7,DSL,Electronic check,No,No,No,0.6914434694164149,High
2519-FAKOD,Month-to-month,38,99.25,3777.15,Fiber optic,Bank transfer (automatic),No,No,Yes,0.6911628945107474,High
2495-KZNFB,Month-to-month,33,90.65,2989.6,Fiber optic,Electronic check,No,Yes,No,0.691045858445553,High
0093-XWZFY,Month-to-month,40,104.5,4036.85,Fiber optic,Credit card (automatic),No,No,Yes,0.6908716094250353,High
8384-FZBJK,Month-to-month,57,100.6,5611.7,Fiber optic,Electronic check,No,No,No,0.6908336778772126,High
3755-JBMNH,Month-to-month,16,71.8,1167.8,Fiber optic,Bank transfer (automatic),No,No,Yes,0.6906905555370659,High
6317-YPKDH,Month-to-month,1,29.95,29.95,DSL,Bank transfer (automatic),No,No,Yes,0.6905231746335108,High
9348-YVOMK,Month-to-month,4,44.8,176.2,DSL,Credit card (automatic),No,No,No,0.6904345866367148,High
9824-BEMCV,Month-to-month,17,69.0,1149.65,Fiber optic,Electronic check,No,No,Yes,0.6904311285191992,High
0212-ISBBF,Month-to-month,22,50.35,1098.85,DSL,Electronic check,No,No,No,0.6903600970736181,High
2637-FKFSY,Month-to-month,3,46.1,130.15,DSL,Mailed check,No,No,No,0.6903227262269325,High
4220-TINQT,Month-to-month,61,106.35,6751.35,Fiber optic,Electronic check,Yes,No,No,0.6902946460639308,High
8468-EHYJA,Month-to-month,57,99.65,5497.05,Fiber optic,Electronic check,No,Yes,No,0.6902386002893797,High
4879-GZLFH,Month-to-month,42,92.15,3875.4,Fiber optic,Electronic check,No,No,No,0.6902028915882481,High
1902-XBTFB,Month-to-month,22,89.4,2001.5,Fiber optic,Electronic check,No,No,Yes,0.6901626095930022,High
9450-TRJUU,Month-to-month,35,83.15,2848.45,Fiber optic,Electronic check,No,No,No,0.6898325537976199,High
4430-UZIPO,Month-to-month,3,36.85,108.7,DSL,Mailed check,Yes,No,Yes,0.6898207523391721,High
1624-WOIWJ,Month-to-month,10,84.7,832.05,Fiber optic,Mailed check,No,Yes,Yes,0.6897981213806172,High
7483-IQWIB,Month-to-month,37,92.95,3415.25,Fiber optic,Electronic check,No,No,No,0.6893405247776813,High
2027-CWDNU,Month-to-month,18,85.6,1601.5,Fiber optic,Electronic check,Yes,No,No,0.6892385315089447,High
4154-AQUGT,Month-to-month,13,89.05,1169.35,Fiber optic,Bank transfer (automatic),Yes,No,Yes,0.6886434452047651,High
0256-LTHVJ,Month-to-month,28,81.05,2227.1,Fiber optic,Electronic check,No,No,Yes,0.6885311174548128,High
6557-BZXLQ,Month-to-month,16,69.65,1043.3,Fiber optic,Electronic check,No,No,No,0.6881424504638809,High
2474-BRUCM,Month-to-month,40,101.85,4086.3,Fiber optic,Electronic check,No,Yes,Yes,0.687220443755503,High
7978-DKUQH,Month-to-month,25,74.6,1797.75,Fiber optic,Electronic check,No,No,No,0.6872162697008019,High
8229-TNIQA,Month-to-month,4,45.3,196.95,DSL,Mailed check,No,No,Yes,0.6871145046463223,High
5087-SUURX,Month-to-month,18,39.05,669.85,DSL,Electronic check,No,No,Yes,0.687036030710806,High
7825-ECJRF,Month-to-month,19,106.6,1934.45,Fiber optic,Electronic check,Yes,Yes,Yes,0.6868948691751421,High
5453-AXEPF,Month-to-month,17,80.5,1336.9,Fiber optic,Bank transfer (automatic),No,No,No,0.6866279435003635,High
8563-OYMQY,Month-to-month,17,90.95,1612.2,Fiber optic,Credit card (automatic),No,No,No,0.6865046848787105,High
7905-TVXTA,Month-to-month,5,64.35,352.65,DSL,Electronic check,Yes,Yes,No,0.6865037441483501,High
8819-IMISP,Month-to-month,31,80.45,2429.1,Fiber optic,Electronic check,No,No,No,0.6864068093353565,High
1323-OOEPC,Month-to-month,53,98.4,5149.5,Fiber optic,Credit card (automatic),No,No,Yes,0.6863978140515706,High
0295-QVKPB,Month-to-month,5,63.95,318.1,DSL,Credit card (automatic),Yes,No,No,0.6861770836974088,High
1728-CXQBE,Month-to-month,64,94.25,6081.4,Fiber optic,Electronic check,No,No,No,0.686166122121111,High
1472-TNCWL,Month-to-month,36,94.7,3512.5,Fiber optic,Electronic check,No,No,No,0.6861428185403669,High
0975-VOOVL,Month-to-month,3,29.2,98.5,DSL,Mailed check,No,No,No,0.6856547883923865,High
0701-RFGFI,Month-to-month,49,95.4,4613.95,Fiber optic,Bank transfer (automatic),No,No,No,0.6856083215385085,High
5027-XWQHA,Month-to-month,6,44.75,270.95,DSL,Electronic check,No,No,Yes,0.685357909686863,High
6906-ANDWJ,Month-to-month,15,74.9,1107.25,Fiber optic,Bank transfer (automatic),No,No,Yes,0.6852581544098209,High
7351-KYHQH,Month-to-month,7,64.95,493.65,DSL,Electronic check,No,No,No,0.6852217319623956,High
6551-GNYDG,Month-to-month,14,80.9,1152.8,Fiber optic,Bank transfer (automatic),No,No,No,0.6847601292452902,High
3278-FSIXX,Month-to-month,2,45.25,74.2,DSL,Mailed check,No,No,No,0.6847558984239412,High
5351-QESIO,Month-to-month,1,24.2,24.2,DSL,Mailed check,No,No,No,0.6847040001501439,High
2100-BDNSN,Month-to-month,5,67.95,350.3,DSL,Bank transfer (automatic),Yes,No,Yes,0.6841180871443524,High
8272-ONJLV,One year,12,95.7,1184.0,Fiber optic,Electronic check,No,No,No,0.6839930085068433,High
9904-EHEVJ,Month-to-month,32,91.35,2896.55,Fiber optic,Mailed check,No,No,No,0.6839748997729708,High
5153-RTHKF,Month-to-month,34,85.35,2896.6,Fiber optic,Electronic check,No,No,No,0.683866520816093,High
4881-JVQOD,Month-to-month,10,34.55,362.6,DSL,Bank transfer (automatic),No,No,No,0.6838193320295988,High
0319-QZTCO,Month-to-month,3,58.7,168.6,DSL,Credit card (automatic),No,No,No,0.6837989707669371,High
5022-JNQEQ,Month-to-month,9,75.85,647.5,Fiber optic,Electronic check,Yes,No,No,0.6836955787356472,High
1384-RCUXW,Month-to-month,16,80.55,1248.9,Fiber optic,Mailed check,No,No,No,0.6833865358621933,High
5175-AOBHI,Month-to-month,4,46.0,193.6,DSL,Mailed check,No,No,Yes,0.6830514738870291,High
0778-NELLA,Month-to-month,9,34.7,296.1,DSL,Credit card (automatic),No,No,Yes,0.6829638019420594,High
5998-VVEJY,Month-to-month,26,80.5,2088.8,Fiber optic,Electronic check,Yes,No,Yes,0.682932431704881,High
5626-MGTUK,Month-to-month,20,89.1,1879.25,Fiber optic,Bank transfer (automatic),No,Yes,No,0.6827880589661324,High
5982-FPVQN,Month-to-month,37,95.15,3532.85,Fiber optic,Electronic check,No,No,No,0.6823450293292821,High
4503-BDXBD,Month-to-month,11,74.95,815.5,Fiber optic,Electronic check,No,No,Yes,0.6820099084989131,High
2309-OSFEU,Month-to-month,10,33.9,298.45,DSL,Mailed check,No,No,Yes,0.6819907889325899,High
2718-GAXQD,Month-to-month,4,46.0,181.6,DSL,Electronic check,No,No,Yes,0.6818651013567661,High
9462-MJUAW,Month-to-month,4,50.4,206.6,DSL,Mailed check,No,No,Yes,0.6814848684789011,High
2672-TGEFF,Month-to-month,37,88.8,3340.55,Fiber optic,Electronic check,No,No,No,0.6814539385964083,High
6599-RCLCJ,Month-to-month,47,109.55,5124.55,Fiber optic,Electronic check,Yes,No,Yes,0.6814492312792698,High
5294-DMSFH,Month-to-month,29,87.8,2621.75,Fiber optic,Credit card (automatic),No,No,No,0.6812483193867255,High
2108-XWMPY,Month-to-month,3,35.45,106.85,DSL,Mailed check,No,Yes,Yes,0.6808225309593098,High
7567-ECMCM,Month-to-month,24,79.85,2001.0,Fiber optic,Credit card (automatic),No,No,No,0.6806585680432944,High
8584-KMVXD,Month-to-month,8,75.6,535.55,Fiber optic,Electronic check,No,No,No,0.6806501518880318,High
2037-SGXHH,Month-to-month,38,94.65,3624.3,Fiber optic,Electronic check,No,No,Yes,0.680369984435667,High
9631-XEYKE,Month-to-month,3,50.4,137.25,DSL,Bank transfer (automatic),No,No,No,0.6803548666677984,High
3237-AJGEH,Month-to-month,3,31.0,95.05,DSL,Mailed check,Yes,No,Yes,0.6801839318531722,High
0428-IKYCP,Month-to-month,22,87.0,1850.65,Fiber optic,Bank transfer (automatic),No,No,No,0.6800458289030858,High
9168-INPSZ,Month-to-month,44,104.15,4495.65,Fiber optic,Electronic check,Yes,No,No,0.6799959646210504,High
4315-MURBD,Month-to-month,12,98.9,1120.95,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,0.6799063045394992,High
8212-CRQXP,Month-to-month,22,80.0,1706.45,Fiber optic,Credit card (automatic),No,No,No,0.679683224827873,High
7562-GSUHK,Month-to-month,16,93.2,1573.7,Fiber optic,Credit card (automatic),No,No,Yes,0.6795547809986987,High
8806-EAGWC,Month-to-month,3,55.15,159.15,DSL,Mailed check,No,No,Yes,0.6793929111855573,High
0311-QYWSS,Month-to-month,6,49.45,314.6,DSL,Electronic check,No,Yes,No,0.6792226031752642,High
5204-QZXPU,Month-to-month,19,39.65,733.35,DSL,Electronic check,No,No,Yes,0.6791953501240007,High
2207-NHRJK,Month-to-month,1,50.8,50.8,DSL,Electronic check,No,No,Yes,0.6789383994150147,High
9274-UARKJ,Month-to-month,15,83.2,1130.0,Fiber optic,Bank transfer (automatic),No,No,No,0.678854708744028,High
9518-XXBXE,Month-to-month,10,75.3,720.45,Fiber optic,Electronic check,No,Yes,No,0.6786160692494367,High
7460-ITWWP,Month-to-month,45,86.1,3861.45,Fiber optic,Electronic check,No,No,No,0.6785043941355952,High
2657-ALMWY,Month-to-month,26,84.95,2169.75,Fiber optic,Electronic check,No,No,Yes,0.6784535411267623,High
2203-GHNWN,Month-to-month,24,79.65,1928.7,Fiber optic,Mailed check,No,No,No,0.6784396063270162,High
1319-YLZJG,Month-to-month,12,84.6,959.9,Fiber optic,Electronic check,No,Yes,No,0.6783746268143722,High
5035-BVCXS,Month-to-month,11,75.9,866.4,Fiber optic,Mailed check,No,No,No,0.6780757486384176,High
6961-VCPMC,Month-to-month,46,80.4,3605.2,Fiber optic,Electronic check,No,No,Yes,0.6779927780967028,High
0867-LDTTC,Month-to-month,5,75.15,392.65,DSL,Bank transfer (automatic),Yes,No,No,0.6778768508993648,High
5129-JLPIS,Month-to-month,25,105.5,2686.05,Fiber optic,Electronic check,Yes,Yes,No,0.6776151052499724,High
3005-TYFRD,Month-to-month,55,103.65,5676.65,Fiber optic,Credit card (automatic),No,No,No,0.6775194333032517,High
0541-FITGH,Month-to-month,2,62.15,113.1,DSL,Mailed check,No,Yes,No,0.6774034855143711,High
1635-FJFCC,Month-to-month,5,44.05,202.15,DSL,Credit card (automatic),No,No,No,0.6771174499932933,High
6413-XKKPU,Month-to-month,17,89.4,1539.45,Fiber optic,Electronic check,No,Yes,Yes,0.6769503997204614,High
7011-CVEUC,Month-to-month,25,95.7,2338.35,Fiber optic,Credit card (automatic),Yes,No,No,0.6767920442574225,High
0570-BFQHT,Month-to-month,9,80.55,653.9,Fiber optic,Electronic check,No,No,No,0.6767632418404518,High
4065-JJAVA,Month-to-month,1,49.5,49.5,DSL,Electronic check,No,No,No,0.6764623983531458,High
2675-OTVVJ,Month-to-month,31,89.45,2807.65,Fiber optic,Electronic check,No,Yes,No,0.6763421311827221,High
7718-RXDGG,Month-to-month,15,68.6,1108.6,Fiber optic,Bank transfer (automatic),No,No,No,0.67629437047656,High
2538-OIMXF,Month-to-month,1,24.7,24.7,DSL,Mailed check,No,No,No,0.6762935093420624,High
2208-UGTGR,Month-to-month,56,98.6,5581.05,Fiber optic,Electronic check,No,No,No,0.6762102569133556,High
1818-ESQMW,Month-to-month,27,89.2,2383.6,Fiber optic,Electronic check,Yes,No,No,0.6760025675382155,High
2903-YYTBW,Month-to-month,1,44.55,44.55,DSL,Electronic check,No,No,No,0.6758364157027589,High
1845-ZLLIG,Month-to-month,1,50.15,50.15,DSL,Mailed check,No,No,No,0.6758309184952498,High
2974-GGUXS,Month-to-month,36,91.95,3301.05,Fiber optic,Credit card (automatic),No,No,No,0.6757593411233249,High
0310-MVLET,Month-to-month,61,99.15,6010.05,Fiber optic,Electronic check,No,No,Yes,0.675505100020565,High
2856-NNASM,Month-to-month,43,89.55,3856.75,Fiber optic,Mailed check,No,No,Yes,0.6752478701617504,High
5172-MIGPM,Month-to-month,4,65.55,237.2,DSL,Mailed check,Yes,No,No,0.6750192770957112,High
2955-BJZHG,Month-to-month,17,80.85,1400.85,Fiber optic,Electronic check,No,No,Yes,0.6750177173893643,High
9889-TMAHG,Month-to-month,8,100.3,832.35,Fiber optic,Credit card (automatic),Yes,Yes,Yes,0.674965520393738,High
1471-GIQKQ,Month-to-month,1,49.95,49.95,DSL,Electronic check,No,No,No,0.6749641933328562,High
5389-FFVKB,Month-to-month,32,80.3,2483.05,Fiber optic,Credit card (automatic),No,No,Yes,0.6748149929170557,High
6017-PPLPX,Month-to-month,20,70.45,1470.95,Fiber optic,Electronic check,No,No,Yes,0.6744619924214056,High
6923-EFPNL,Month-to-month,4,51.75,201.1,DSL,Credit card (automatic),No,No,Yes,0.674263263504372,High
1452-KIOVK,Month-to-month,22,89.1,1949.4,Fiber optic,Credit card (automatic),No,No,No,0.6742391351741448,High
7181-OQCUT,Month-to-month,21,103.85,2215.0,Fiber optic,Mailed check,No,Yes,No,0.6741599112330844,High
1226-UDFZR,Month-to-month,2,49.6,114.7,DSL,Mailed check,No,No,Yes,0.6741206204226818,High
7268-IGMFD,Month-to-month,18,93.9,1743.9,Fiber optic,Bank transfer (automatic),Yes,No,No,0.6738732670384993,High
6173-GOLSU,Month-to-month,67,94.65,6079.0,Fiber optic,Credit card (automatic),No,No,No,0.6736594412695299,High
6689-KXGBO,Month-to-month,1,50.55,50.55,DSL,Electronic check,No,No,Yes,0.6729610079168707,High
7395-IGJOS,Month-to-month,17,81.5,1329.2,Fiber optic,Bank transfer (automatic),No,No,Yes,0.6728227438634065,High
9921-QFQUL,Month-to-month,23,90.15,2044.95,Fiber optic,Mailed check,No,No,No,0.6724316617876486,High
0856-NAOES,Month-to-month,6,60.9,414.1,DSL,Mailed check,No,No,No,0.6724077917234751,High
3370-GQEAL,Month-to-month,30,85.45,2509.95,Fiber optic,Electronic check,No,No,No,0.6719904923729005,High
3658-KIBGF,Month-to-month,1,54.9,54.9,DSL,Electronic check,No,Yes,Yes,0.6715728534618272,High
4248-QPAVC,Month-to-month,17,85.35,1463.45,Fiber optic,Bank transfer (automatic),No,Yes,Yes,0.6715307791633919,High
8124-NZVGJ,One year,6,49.25,255.6,DSL,Mailed check,Yes,No,No,0.6715109111458919,High
8155-IBNHG,Month-to-month,24,75.4,1747.85,Fiber optic,Credit card (automatic),No,No,Yes,0.6712404251937376,High
2874-YXVVA,Month-to-month,34,105.1,3634.8,Fiber optic,Electronic check,Yes,No,No,0.6711121361764101,High
0537-QYZZN,Month-to-month,24,79.85,1857.75,Fiber optic,Electronic check,No,Yes,No,0.6709045146374423,High
6876-ADESB,Month-to-month,1,48.95,48.95,DSL,Electronic check,No,No,Yes,0.6703643975914071,High
3446-QDSZF,Month-to-month,4,55.5,227.35,DSL,Credit card (automatic),No,No,No,0.67013077805981,High
2587-EKXTS,Month-to-month,44,111.5,4915.15,Fiber optic,Electronic check,No,Yes,No,0.6701184635433471,High
9420-LOJKX,Month-to-month,15,99.1,1426.4,Fiber optic,Credit card (automatic),No,Yes,Yes,0.669905065099412,High
5522-JBWMO,Month-to-month,1,44.0,44.0,DSL,Electronic check,No,No,No,0.6696790313115019,High
7852-LECYP,Month-to-month,13,93.8,1261.0,Fiber optic,Credit card (automatic),No,Yes,No,0.6692448292148663,High
2452-KDRRH,Month-to-month,67,101.4,6841.05,Fiber optic,Credit card (automatic),No,No,No,0.6691684080256368,High
2971-SGAFL,Month-to-month,13,78.75,995.35,DSL,Electronic check,No,Yes,No,0.6687716196303342,High
9576-SYUHJ,Month-to-month,37,91.15,3369.25,Fiber optic,Electronic check,No,Yes,No,0.6687477191839771,High
6259-WJQLC,Month-to-month,32,81.1,2619.25,Fiber optic,Credit card (automatic),No,No,No,0.6687372494971643,High
7881-INRLC,Month-to-month,45,100.85,4740.0,Fiber optic,Credit card (automatic),No,No,Yes,0.6686511071322985,High
7901-HXJVA,Month-to-month,14,76.45,1117.55,Fiber optic,Electronic check,No,No,No,0.6683407339144053,High
9281-OFDMF,Month-to-month,39,90.7,3413.25,Fiber optic,Electronic check,No,No,No,0.6681176580585433,High
1142-WACZW,Month-to-month,2,29.85,75.6,DSL,Bank transfer (automatic),Yes,No,Yes,0.6672496499513495,High
5016-IBERQ,Month-to-month,23,84.25,1968.1,Fiber optic,Electronic check,No,No,No,0.6672477309588171,High
1833-TCXKK,Month-to-month,45,107.75,4882.8,Fiber optic,Bank transfer (automatic),No,No,No,0.666672597275665,High
1845-CSBRZ,Month-to-month,22,85.35,1961.6,Fiber optic,Bank transfer (automatic),No,No,No,0.6663981056895588,High
7020-OZKXZ,Month-to-month,9,75.5,637.4,Fiber optic,Credit card (automatic),No,No,No,0.6662820018170948,High
9780-FKVVF,Month-to-month,6,59.15,336.7,DSL,Bank transfer (automatic),No,Yes,No,0.6662519387071044,High
7774-OJSXI,One year,31,103.45,3066.45,Fiber optic,Electronic check,No,No,Yes,0.6661979702522745,High
3165-HDOEW,Month-to-month,1,45.85,45.85,DSL,Mailed check,No,No,Yes,0.6661571154729027,High
1816-FLZDK,Month-to-month,1,29.15,29.15,DSL,Mailed check,Yes,No,No,0.6661359601329143,High
3413-BMNZE,Month-to-month,1,45.25,45.25,DSL,Bank transfer (automatic),No,No,No,0.6660435453778843,High
7503-QQRVF,Month-to-month,16,74.3,1178.25,Fiber optic,Credit card (automatic),No,No,Yes,0.6660324263880107,High
3323-CPBWR,Month-to-month,23,96.9,2085.45,Fiber optic,Credit card (automatic),Yes,No,No,0.6660111428609041,High
4223-WOZCM,Month-to-month,2,49.95,107.1,DSL,Mailed check,No,No,No,0.6659786638592147,High
5461-QKNTN,Month-to-month,43,94.3,3953.15,Fiber optic,Electronic check,Yes,No,No,0.6659697668839527,High
7813-ZGGAW,Month-to-month,31,96.6,2877.95,Fiber optic,Bank transfer (automatic),Yes,No,No,0.6657468890147491,High
0177-PXBAT,Month-to-month,33,109.9,3694.7,Fiber optic,Bank transfer (automatic),Yes,Yes,No,0.6657132661844902,High
5215-LNLDJ,Month-to-month,7,24.7,149.05,DSL,Electronic check,No,No,No,0.6656840969980714,High
9979-RGMZT,One year,7,94.05,633.45,Fiber optic,Mailed check,No,No,No,0.6653100257852049,High
2853-CWQFQ,Month-to-month,1,59.55,59.55,DSL,Mailed check,Yes,No,No,0.6651166871673406,High
1928-BXYIV,Month-to-month,1,61.15,61.15,DSL,Electronic check,No,Yes,No,0.665045258048482,High
